#List of Sessions
#Cell Manager: usoktul-ap20.delphidrive.com
#Creation Date: 8/24/2022 5:21:52 AM
# Headers
# Session Type	Specification	Status	Mode	Start Time	Start Time_t	End Time	End Time_t	Queuing	Duration	GB Written	# Media	# Errors	# Warnings	# Pending DA	# Running DA	# Failed DA	# Completed DA	# Objects	# Files	Success	Session Owner	Session ID
Backup	CDC_UNX_TCLQAIBAP3_DAILY	Completed	incr1	8/23/2022 7:00:02 PM	1661299202	8/23/2022 7:00:49 PM	1661299249	0:00	0:00	0.73	5	0	21	0	0	0	8	8	33788	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-364
Backup	CDC_UNX_TCLQAIBAP2_DAILY	Completed	incr1	8/23/2022 7:00:02 PM	1661299202	8/23/2022 7:01:00 PM	1661299260	0:00	0:00	3.91	5	0	27	0	0	0	8	8	48631	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-365
Backup	Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL	Completed	full	8/23/2022 7:00:02 PM	1661299202	8/23/2022 7:01:02 PM	1661299262	0:00	0:01	0.08	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/23-366
Backup	Oracle8 CDC_BKP_CAT_IIBST1_ARC_ST_FULL	Completed	full	8/23/2022 7:00:02 PM	1661299202	8/23/2022 7:01:01 PM	1661299261	0:00	0:00	0.03	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqaibdbc.delphidrive.com	2022/08/23-367
Backup	CDC_UNX_TCLQAIBAP4_DAILY	Completed	incr1	8/23/2022 7:00:02 PM	1661299202	8/23/2022 7:00:44 PM	1661299244	0:00	0:00	0.73	5	0	21	0	0	0	8	8	33847	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-368
Backup	Oracle8 CDC_BKP_CAT_CCDEV_ONL_INCR_DAILY	Completed	incr1	8/23/2022 7:00:02 PM	1661299202	8/23/2022 7:01:18 PM	1661299278	0:00	0:01	0.20	3	0	3	0	0	0	7	7	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/23-369
Backup	Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY	Completed	full	8/23/2022 7:00:02 PM	1661299202	8/23/2022 7:03:07 PM	1661299387	0:00	0:03	1.12	1	0	0	0	0	0	3	3	0	100%	orapr1.dba@tsuprr3db1.delphidrive.com	2022/08/23-370
Backup	Oracle8 CDC_BKP_CAT_DV1_ARC_ST_FULL	Completed	full	8/23/2022 7:00:02 PM	1661299202	8/23/2022 7:01:59 PM	1661299319	0:00	0:01	0.15	1	0	1	0	0	0	2	2	0	100%	oracle.dba@tcudvr3dbc.delphidrive.com	2022/08/23-371
Backup	Oracle8 CDC_BKP_CAT_DP1_ONL_INCR_DAILY	Completed	incr1	8/23/2022 7:00:02 PM	1661299202	8/23/2022 7:01:38 PM	1661299298	0:00	0:01	0.20	4	0	4	0	0	0	9	9	1	100%	oracle.dba@tcldvepdbc.delphidrive.com	2022/08/23-372
Backup	Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL	Completed	full	8/23/2022 7:00:02 PM	1661299202	8/23/2022 7:01:02 PM	1661299262	0:00	0:01	0.08	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvepdbc.delphidrive.com	2022/08/23-373
Backup	Oracle8 CDC_BKP_CAT_QP1_ONL_INCR_DAILY	Completed	incr1	8/23/2022 7:00:02 PM	1661299202	8/23/2022 7:01:17 PM	1661299277	0:00	0:01	0.25	4	0	4	0	0	0	9	9	1	100%	oracle.dba@tclqaepdbc.delphidrive.com	2022/08/23-374
Backup	Oracle8 CDC_BKP_CAT_CCDEV_ARC_ST_FULL	Completed	full	8/23/2022 7:15:01 PM	1661300101	8/23/2022 7:16:00 PM	1661300160	0:00	0:00	0.05	2	0	2	0	0	0	4	4	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/23-375
Backup	Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL	Completed	full	8/23/2022 7:15:01 PM	1661300101	8/23/2022 7:18:35 PM	1661300315	0:00	0:03	0.05	2	0	2	0	0	0	6	6	0	100%	oracle.dba@dtqa1dbc.delphidrive.com	2022/08/23-376
Backup	Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL	Completed	full	8/23/2022 7:15:01 PM	1661300101	8/23/2022 7:16:01 PM	1661300161	0:00	0:01	0.10	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqaepdbc.delphidrive.com	2022/08/23-377
Backup	Oracle8 CDC_BKP_CAT_QG1_ARC_ST_FULL	Completed	full	8/23/2022 7:15:01 PM	1661300101	8/23/2022 7:15:57 PM	1661300157	0:00	0:00	0.08	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqagrdbc.delphidrive.com	2022/08/23-378
Backup	Oracle8 CDC_BKP_CAT_SCCST1_ONL_INCR_DAILY	Completed	incr1	8/23/2022 7:30:02 PM	1661301002	8/23/2022 7:33:04 PM	1661301184	0:00	0:03	0.54	4	0	4	0	0	0	9	9	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/23-379
Backup	Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL	Completed	full	8/23/2022 7:30:02 PM	1661301002	8/23/2022 7:31:20 PM	1661301080	0:00	0:01	0.14	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvecdbc.delphidrive.com	2022/08/23-380
Backup	Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ONL_INCR_DAILY	Completed	incr1	8/23/2022 7:30:02 PM	1661301002	8/23/2022 7:32:50 PM	1661301170	0:00	0:02	3.73	5	0	5	0	0	0	11	11	0	100%	oracle.dba@tcldvracn1a.delphidrive.com	2022/08/23-381
Backup	Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL	Completed	full	8/23/2022 7:30:02 PM	1661301002	8/23/2022 7:31:14 PM	1661301074	0:00	0:01	0.10	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclsbecdb.delphidrive.com	2022/08/23-382
Backup	Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL	Completed	full	8/23/2022 7:30:02 PM	1661301002	8/23/2022 7:32:15 PM	1661301135	0:00	0:02	0.53	1	0	1	0	0	0	6	6	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/23-383
Backup	Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL	Completed	full	8/23/2022 7:30:02 PM	1661301002	8/23/2022 7:30:57 PM	1661301057	0:00	0:00	0.09	1	0	1	0	0	0	3	3	1	100%	oracle.dba@dtre1dbc.delphidrive.com	2022/08/23-384
Backup	Oracle8 CDC_BKP_CAT_SCCST1_ARC_ST_FULL	Completed	full	8/23/2022 7:30:02 PM	1661301002	8/23/2022 7:30:46 PM	1661301046	0:00	0:00	0.02	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/23-385
Backup	Oracle8 CDC_BKP_CAT_DG1_ARC_ST_FULL	Completed	full	8/23/2022 7:45:01 PM	1661301901	8/23/2022 7:46:48 PM	1661302008	0:00	0:01	0.49	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvgrdbc.delphidrive.com	2022/08/23-386
Backup	Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL	Completed	full	8/23/2022 7:45:01 PM	1661301901	8/23/2022 7:46:11 PM	1661301971	0:00	0:01	0.24	4	0	4	0	0	0	6	6	1	100%	oracle.dba@tcldvracn1a.delphidrive.com	2022/08/23-387
Backup	Oracle8 CDC_BKP_CAT_SG1_ARC_ST_FULL	Completed	full	8/23/2022 7:45:01 PM	1661301901	8/23/2022 7:45:56 PM	1661301956	0:00	0:00	0.08	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclsbgrdbc.delphidrive.com	2022/08/23-388
Backup	CDC_UNX_TCLQANFS2_DAILY	Completed	incr1	8/23/2022 8:00:01 PM	1661302801	8/23/2022 8:05:32 PM	1661303132	0:00	0:05	9.18	5	0	31	0	0	0	14	14	170031	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-389
Backup	CDC_UNX_TCLSBECDB_DAILY	Completed	incr1	8/23/2022 8:00:01 PM	1661302801	8/23/2022 8:01:09 PM	1661302869	0:00	0:01	3.78	5	0	28	0	0	0	15	15	43693	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-390
Backup	CDC_UNX_TCLQAOSAP1_DAILY	Completed	incr1	8/23/2022 8:00:01 PM	1661302801	8/23/2022 8:00:39 PM	1661302839	0:00	0:00	2.44	5	0	20	0	0	0	8	8	33635	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-391
Backup	CDC_UNX_TCLQANFS3_DAILY	Completed/Errors	incr1	8/23/2022 8:00:01 PM	1661302801	8/23/2022 8:02:12 PM	1661302932	0:00	0:02	16.94	5	1	38	0	0	0	26	26	30593	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-392
Backup	CDC_UNX_TCLQASFAP3_DAILY	Completed	incr1	8/23/2022 8:00:01 PM	1661302801	8/23/2022 8:00:40 PM	1661302840	0:00	0:00	0.84	5	0	22	0	0	0	9	9	47547	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-393
Backup	CDC_UNX_TCLQASFDB_DAILY	Completed	incr1	8/23/2022 8:00:01 PM	1661302801	8/23/2022 8:02:13 PM	1661302933	0:00	0:02	11.60	5	0	20	0	0	0	8	8	63960	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-394
Backup	CDC_UNX_TCLQASFAP1_DAILY	Completed	incr1	8/23/2022 8:00:01 PM	1661302801	8/23/2022 8:00:52 PM	1661302852	0:00	0:00	1.39	5	0	23	0	0	0	10	10	58256	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-395
Backup	CDC_UNX_TCLQASFAP4_DAILY	Completed	incr1	8/23/2022 8:00:01 PM	1661302801	8/23/2022 8:00:46 PM	1661302846	0:00	0:00	0.92	5	0	22	0	0	0	9	9	57961	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-396
Backup	Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY	Completed	full	8/23/2022 8:00:02 PM	1661302802	8/23/2022 8:03:00 PM	1661302980	0:00	0:02	1.22	1	0	0	0	0	0	3	3	0	100%	orapr1.dba@tsuprr3db1.delphidrive.com	2022/08/23-397
Backup	CDC_UNX_TCLTSECDB_DAILY	Completed	incr1	8/23/2022 8:00:02 PM	1661302802	8/23/2022 8:01:01 PM	1661302861	0:00	0:00	3.58	5	0	27	0	0	0	12	12	29212	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-398
Backup	CDC_UNX_TCLSBGRDB_DAILY	Completed	incr1	8/23/2022 8:00:02 PM	1661302802	8/23/2022 8:01:06 PM	1661302866	0:00	0:01	3.58	5	0	29	0	0	0	15	15	36281	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-399
Backup	Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL	Completed	full	8/23/2022 8:00:02 PM	1661302802	8/23/2022 8:00:55 PM	1661302855	0:00	0:00	0.08	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvepdbc.delphidrive.com	2022/08/23-400
Backup	CDC_UNX_TCLQASFAP2_DAILY	Completed	incr1	8/23/2022 8:00:02 PM	1661302802	8/23/2022 8:00:56 PM	1661302856	0:00	0:00	1.09	5	0	23	0	0	0	10	10	48910	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-401
Backup	Oracle8 CDC_BKP_CAT_DG1_ONL_INCR_DAILY	Completed	incr1	8/23/2022 8:00:02 PM	1661302802	8/23/2022 8:04:09 PM	1661303049	0:00	0:04	2.51	5	0	5	0	0	0	11	11	1	100%	oracle.dba@tcldvgrdbc.delphidrive.com	2022/08/23-402
Backup	CDC_UNX_TCUQAR3AP1_DAILY	Completed	incr1	8/23/2022 8:00:02 PM	1661302802	8/23/2022 8:01:48 PM	1661302908	0:00	0:01	0.12	5	0	34	0	0	0	17	17	28161	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-403
Backup	Oracle8 CDC_BKP_CAT_DV1_ARC_ST_FULL	Completed	full	8/23/2022 8:00:02 PM	1661302802	8/23/2022 8:01:56 PM	1661302916	0:00	0:01	0.15	1	0	1	0	0	0	2	2	0	100%	oracle.dba@tcudvr3dbc.delphidrive.com	2022/08/23-404
Backup	Oracle8 CDC_BKP_CAT_IIBST1_ARC_ST_FULL	Completed	full	8/23/2022 8:00:02 PM	1661302802	8/23/2022 8:00:45 PM	1661302845	0:00	0:00	0.01	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqaibdbc.delphidrive.com	2022/08/23-405
Backup	Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL	Completed	full	8/23/2022 8:00:02 PM	1661302802	8/23/2022 8:00:54 PM	1661302854	0:00	0:00	0.10	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/23-406
Backup	CDC_UNX_TCLTSECCS_DAILY	Completed	incr1	8/23/2022 8:00:02 PM	1661302802	8/23/2022 8:01:00 PM	1661302860	0:00	0:00	1.55	5	0	26	0	0	0	14	14	31492	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-407
Backup	CDC_UNX_TCUDVR3DB_DAILY	Completed/Errors	incr1	8/23/2022 8:00:02 PM	1661302802	8/23/2022 8:01:27 PM	1661302887	0:00	0:01	0.65	5	2	29	0	0	0	17	17	26917	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-408
Backup	Oracle8 CDC_BKP_CAT_CCDEV_ARC_ST_FULL	Completed	full	8/23/2022 8:15:01 PM	1661303701	8/23/2022 8:15:43 PM	1661303743	0:00	0:00	0.01	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/23-409
Backup	Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL	Completed	full	8/23/2022 8:15:01 PM	1661303701	8/23/2022 8:18:18 PM	1661303898	0:00	0:03	0.05	2	0	2	0	0	0	6	6	0	100%	oracle.dba@dtqa1dbc.delphidrive.com	2022/08/23-410
Backup	Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL	Completed	full	8/23/2022 8:15:01 PM	1661303701	8/23/2022 8:15:53 PM	1661303753	0:00	0:00	0.10	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqaepdbc.delphidrive.com	2022/08/23-411
Backup	Oracle8 CDC_BKP_CAT_QG1_ARC_ST_FULL	Completed	full	8/23/2022 8:15:01 PM	1661303701	8/23/2022 8:15:45 PM	1661303745	0:00	0:00	0.08	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqagrdbc.delphidrive.com	2022/08/23-412
Backup	Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL	Completed	full	8/23/2022 8:30:01 PM	1661304601	8/23/2022 8:31:13 PM	1661304673	0:00	0:01	0.13	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvecdbc.delphidrive.com	2022/08/23-413
Backup	Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL	Completed	full	8/23/2022 8:30:01 PM	1661304601	8/23/2022 8:31:13 PM	1661304673	0:00	0:01	0.09	1	0	1	0	0	0	3	3	1	100%	oracle.dba@dtre1dbc.delphidrive.com	2022/08/23-414
Backup	Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL	Completed	full	8/23/2022 8:30:01 PM	1661304601	8/23/2022 8:32:44 PM	1661304764	0:00	0:02	0.84	1	0	1	0	0	0	5	5	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/23-415
Backup	Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL	Completed	full	8/23/2022 8:30:01 PM	1661304601	8/23/2022 8:31:11 PM	1661304671	0:00	0:01	0.13	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclsbecdb.delphidrive.com	2022/08/23-416
Backup	Oracle8 CDC_BKP_CAT_SCCST1_ARC_ST_FULL	Completed	full	8/23/2022 8:30:01 PM	1661304601	8/23/2022 8:31:14 PM	1661304674	0:00	0:01	0.19	2	0	2	0	0	0	4	4	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/23-417
Backup	Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL	Completed	full	8/23/2022 8:45:02 PM	1661305502	8/23/2022 8:46:01 PM	1661305561	0:00	0:00	0.02	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tcldvracn1a.delphidrive.com	2022/08/23-418
Backup	Oracle8 CDC_BKP_CAT_DG1_ARC_ST_FULL	Completed	full	8/23/2022 8:45:02 PM	1661305502	8/23/2022 8:46:01 PM	1661305561	0:00	0:00	0.08	2	0	2	0	0	0	4	4	1	100%	oracle.dba@tcldvgrdbc.delphidrive.com	2022/08/23-419
Backup	Oracle8 CDC_BKP_CAT_SG1_ARC_ST_FULL	Completed	full	8/23/2022 8:45:02 PM	1661305502	8/23/2022 8:45:57 PM	1661305557	0:00	0:00	0.08	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclsbgrdbc.delphidrive.com	2022/08/23-420
Backup	CDC_UNX_TCUQAR3DB1_DAILY	Completed/Errors	incr1	8/23/2022 9:00:01 PM	1661306401	8/23/2022 9:03:15 PM	1661306595	0:00	0:03	1.27	5	5	38	0	0	0	20	20	34300	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-421
Backup	CDC_UNX_TCUTSECDB_DAILY	Completed	incr1	8/23/2022 9:00:01 PM	1661306401	8/23/2022 9:00:59 PM	1661306459	0:00	0:00	1.74	5	0	27	0	0	0	20	20	36889	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-422
Backup	CDC_WIN_TCWQALFAP1_DAILY	Completed	incr1	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:04:17 PM	1661306657	0:00	0:04	6.70	5	0	5	0	0	0	5	5	62275	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-423
Backup	CDC_UNX_TCUQAR3DB2_DAILY	Completed	incr1	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:02:55 PM	1661306575	0:00	0:02	0.51	5	0	33	0	0	0	16	16	53561	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-424
Backup	CDC_WIN_TCWDVLFAP1_DAILY	Completed	incr1	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:04:03 PM	1661306643	0:00	0:04	14.33	5	0	5	0	0	0	5	5	110389	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-425
Backup	CDC_WIN_TCWTSLFAP1_DAILY	Completed	incr1	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:03:03 PM	1661306583	0:00	0:03	12.63	5	0	5	0	0	0	5	5	88103	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-426
Backup	Oracle8 CDC_BKP_CAT_IIBST1_ARC_ST_FULL	Completed	full	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:01:00 PM	1661306460	0:00	0:00	0.07	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqaibdbc.delphidrive.com	2022/08/23-427
Backup	Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL	Completed	full	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:01:18 PM	1661306478	0:00	0:01	0.10	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/23-428
Backup	CDC_WIN_USOKTUL-AP20_DAILY	Completed	incr1	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:09:28 PM	1661306968	0:00	0:09	64.55	5	0	5	0	0	0	5	5	169863	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-429
Backup	CDC_WIN_TCWQACNAP1_DAILY	Completed	incr1	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:04:15 PM	1661306655	0:00	0:04	5.74	5	0	5	0	0	0	5	5	59135	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-430
Backup	CDC_WIN_TCWQAUTAP1_DAILY	Completed	incr1	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:09:44 PM	1661306984	0:00	0:09	17.02	5	0	5	0	0	0	5	5	305723	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-431
Backup	CDC_WIN_TCWDVCNAP1_DAILY	Completed	incr1	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:04:18 PM	1661306658	0:00	0:04	5.90	5	0	5	0	0	0	5	5	62538	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-432
Backup	Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY	Completed	full	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:02:51 PM	1661306571	0:00	0:02	0.90	1	0	0	0	0	0	3	3	0	100%	orapr1.dba@tsuprr3db1.delphidrive.com	2022/08/23-433
Backup	CDC_WIN_TCWQAUTAP2_DAILY	Completed	incr1	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:17:20 PM	1661307440	0:00	0:17	26.99	5	0	5	0	0	0	5	5	207063	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-434
Backup	CDC_WIN_TCWDVLFAP2_DAILY	Completed	incr1	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:03:29 PM	1661306609	0:00	0:03	12.77	5	0	5	0	0	0	5	5	97316	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-435
Backup	Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL	Completed	full	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:01:05 PM	1661306465	0:00	0:01	0.08	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvepdbc.delphidrive.com	2022/08/23-436
Backup	CDC_WIN_USOKTUL-BU07_DAILY	Completed	incr1	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:07:14 PM	1661306834	0:00	0:07	12.66	5	0	5	0	0	0	5	5	116207	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-437
Backup	CDC_UNX_USTSPVA01_DAILY	Completed	incr1	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:00:54 PM	1661306454	0:00	0:00	2.10	5	0	18	0	0	0	7	7	29003	100%	DELPHIDRIVE\SID_DT_DPSERVICEACCO@usoktul-ap20.delphidrive.com	2022/08/23-438
Backup	Oracle8 CDC_BKP_CAT_DV1_ARC_ST_FULL	Completed	full	8/23/2022 9:00:02 PM	1661306402	8/23/2022 9:01:53 PM	1661306513	0:00	0:01	0.15	1	0	1	0	0	0	2	2	0	100%	oracle.dba@tcudvr3dbc.delphidrive.com	2022/08/23-439
Backup	Oracle8 CDC_BKP_CAT_CCDEV_ARC_ST_FULL	Completed	full	8/23/2022 9:15:01 PM	1661307301	8/23/2022 9:15:57 PM	1661307357	0:00	0:00	0.11	2	0	2	0	0	0	4	4	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/23-440
Backup	Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL	Completed	full	8/23/2022 9:15:01 PM	1661307301	8/23/2022 9:15:56 PM	1661307356	0:00	0:00	0.10	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqaepdbc.delphidrive.com	2022/08/23-441
Backup	Oracle8 CDC_BKP_CAT_QG1_ARC_ST_FULL	Completed	full	8/23/2022 9:15:01 PM	1661307301	8/23/2022 9:15:56 PM	1661307356	0:00	0:00	0.08	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqagrdbc.delphidrive.com	2022/08/23-442
Backup	Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL	Completed	full	8/23/2022 9:15:01 PM	1661307301	8/23/2022 9:17:42 PM	1661307462	0:00	0:02	0.04	2	0	2	0	0	0	6	6	0	100%	oracle.dba@dtqa1dbc.delphidrive.com	2022/08/23-443
Backup	Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL	Completed	full	8/23/2022 9:30:01 PM	1661308201	8/23/2022 9:31:13 PM	1661308273	0:00	0:01	0.16	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvecdbc.delphidrive.com	2022/08/23-444
Backup	Oracle8 CDC_BKP_CAT_SCCST1_ARC_ST_FULL	Completed	full	8/23/2022 9:30:01 PM	1661308201	8/23/2022 9:30:44 PM	1661308244	0:00	0:00	0.02	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/23-445
Backup	Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL	Completed	full	8/23/2022 9:30:01 PM	1661308201	8/23/2022 9:31:11 PM	1661308271	0:00	0:01	0.15	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclsbecdb.delphidrive.com	2022/08/23-446
Backup	Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL	Completed	full	8/23/2022 9:30:01 PM	1661308201	8/23/2022 9:33:06 PM	1661308386	0:00	0:03	1.00	1	0	1	0	0	0	5	5	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/23-447
Backup	Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL	Completed	full	8/23/2022 9:30:01 PM	1661308201	8/23/2022 9:30:55 PM	1661308255	0:00	0:00	0.09	1	0	1	0	0	0	3	3	1	100%	oracle.dba@dtre1dbc.delphidrive.com	2022/08/23-448
Backup	Oracle8 CDC_BKP_CAT_DG1_ARC_ST_FULL	Completed	full	8/23/2022 9:45:01 PM	1661309101	8/23/2022 9:46:49 PM	1661309209	0:00	0:01	0.92	2	0	2	0	0	0	4	4	1	100%	oracle.dba@tcldvgrdbc.delphidrive.com	2022/08/23-449
Backup	Oracle8 CDC_BKP_CAT_SG1_ARC_ST_FULL	Completed	full	8/23/2022 9:45:01 PM	1661309101	8/23/2022 9:48:13 PM	1661309293	0:00	0:03	1.94	2	0	2	0	0	0	6	6	1	100%	oracle.dba@tclsbgrdbc.delphidrive.com	2022/08/23-450
